PhraseId,SentenceId,Phrase,Sentiment
27808,2321,aging Sandeman,1
27809,2322,plain silly,1
27810,2323,When it 's not wallowing in hormonal melodrama,1
27812,2323,'s not wallowing in hormonal melodrama,1
27815,2323,wallowing in hormonal melodrama,1
27816,2323,hormonal melodrama,1
27820,2324,psychopathic,1
27821,2325,This flat run,1
27829,2325,flat run,1
27830,2325,you could fit all of Pootie Tang in between its punchlines,1
27836,2325,fit all of Pootie Tang in between its punchlines,1
27844,2328,silly Hollywood action film,1
27845,2328,one among a multitude of simple-minded,1
27847,2328,a multitude of simple-minded,1
27852,2328,of simple-minded,1
27863,2328,simple-minded,1
27903,2328,yahoo-ing death shows,1
27912,2329,is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life .,1
27914,2329,a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life,1
27915,2329,a fudged opportunity of gigantic proportions --,1
27916,2329,a fudged opportunity of gigantic proportions,1
27924,2329,fudged opportunity,1
27932,2329,a lunar mission with no signs of life,1
27933,2329,with no signs of life,1
27934,2329,no signs of life,1
27971,2332,'s fairly lame,1
27974,2332,fairly lame,1
27975,2332,making it par for the course for Disney sequels,1
27976,2334,'s lacking a depth in storytelling usually found in anime like this,1
27977,2334,lacking a depth in storytelling usually found in anime like this,1
27985,2334,lacking a depth,1
27987,2336,a bad improvisation exercise,1
27988,2336,bad improvisation exercise,1
27994,2336,the superficially written characters ramble,1
27995,2336,superficially written characters ramble,1
27997,2336,superficially written,1
28001,2336,characters ramble,1
28006,2336,ramble,1
28010,2336,they 're struggling to create .,1
28011,2336,'re struggling to create .,1
28013,2336,struggling to create,1
28014,2339,taboo subject matter,1
28041,2341,More busy than exciting,1
28045,2341,more chaotic than entertaining,1
28056,2341,chaotic,1
28058,2342,Precocious,1
28068,2342,wayward,1
28079,2342,oppressive,1
28081,2343,be a shame if this was your introduction to one of the greatest plays of the last 100 years,1
28104,2343,a shame,1
28115,2346,I did n't smile .,1
28118,2346,did n't smile .,1
28119,2346,did n't smile,1
28120,2347,object to the idea of a Vietnam picture,1
28121,2348,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market .,1
28128,2348,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market,1
28129,2348,just another run-of-the-mill Disney sequel intended for the home video market,1
28130,2348,another run-of-the-mill Disney sequel intended for the home video market,1
28131,2348,another run-of-the-mill Disney sequel,1
28146,2348,run-of-the-mill Disney sequel,1
28147,2348,intended for the home video market,1
28148,2348,the home video market,1
28149,2349,Shafer 's feature does n't offer much in terms of plot or acting .,1
28157,2349,does n't offer much in terms of plot or acting,1
28183,2354,miss it,1
28185,2354,in part because the consciously dumbed-down approach wears thin,1
28188,2354,part because the consciously dumbed-down approach wears thin,1
28220,2354,because the consciously dumbed-down approach wears thin,1
28230,2354,the consciously dumbed-down approach wears thin,1
28231,2354,the consciously dumbed-down approach,1
28243,2354,consciously dumbed-down approach,1
28245,2354,dumbed-down approach,1
28246,2354,wears thin,1
28247,2355,anguished performance,1
28248,2355,anguished,1
28250,2356,a mediocre tribute to films like Them,1
28273,2358,why he keeps being cast in action films when none of them are ever any good,1
28343,2358,when none of them are ever any good,1
28344,2358,none of them are ever any good,1
28346,2359,it feels painfully redundant and inauthentic .,1
28355,2359,feels painfully redundant and inauthentic,1
28453,2359,redundant and inauthentic,1
28456,2359,redundant and,1
28458,2360,ca n't believe anyone would really buy this stuff .,1
28459,2361,Long on twinkly-eyed close-ups and short on shame .,1
28479,2361,Long on twinkly-eyed close-ups and short on shame,1
28546,2361,Long on twinkly-eyed close-ups and short,1
28547,2361,on shame,1
28608,2364,it 's really unclear why this project was undertaken,1
28609,2364,'s really unclear why this project was undertaken,1
28614,2364,'s really unclear,1
28615,2364,really unclear,1
28637,2364,unclear,1
28708,2364,why this project was undertaken,1
28709,2364,this project was undertaken,1
28711,2365,'d rather watch a rerun of The Powerpuff Girls,1
28712,2365,a rerun,1
28714,2365,rerun,1
28717,2368,the barriers finally prove to be too great,1
28727,2370,Everything about it from the bland songs to the colorful but flat drawings is completely serviceable and quickly forgettable .,1
28731,2370,Everything about it from the bland songs to the colorful but flat drawings,1
28732,2370,it from the bland songs to the colorful but flat drawings,1
28734,2370,from the bland songs to the colorful but flat drawings,1
28762,2370,the bland songs,1
28763,2370,bland songs,1
28765,2370,is completely serviceable and quickly forgettable,1
28767,2370,completely serviceable and quickly forgettable,1
28775,2371,bluff,1
28776,2372,An uneven look into a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films based on Philip K. Dick stories .,1
28779,2372,into a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films,1
28780,2372,a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films,1
28781,2372,a grim future,1
28812,2372,grim future,1
28816,2372,come close to the level of intelligence and visual splendour that can be seen in other films,1
28817,2373,acting to compensate for the movie 's failings,1
28818,2373,to compensate for the movie 's failings,1
28819,2373,compensate for the movie 's failings,1
28835,2373,for the movie 's failings,1
28872,2373,failings,1
28874,2374,ca n't rescue Brown Sugar from the curse of blandness .,1
28889,2374,ca n't rescue Brown Sugar from the curse of blandness,1
28893,2374,the curse of blandness,1
28895,2374,curse,1
28896,2375,The dramatic crisis does n't always succeed in its quest to be taken seriously,1
28907,2375,does n't always succeed in its quest to be taken seriously,1
28920,2375,volatile,1
28921,2376,Murphy and Owen Wilson,1
28967,2376,is so often nearly nothing,1
28968,2376,that their charm does n't do a load of good,1
28969,2376,their charm does n't do a load of good,1
28970,2376,does n't do a load of good,1
28971,2377,'s only one way to kill Michael Myers for good : stop buying tickets to these movies .,1
28986,2377,to kill Michael Myers for good : stop buying tickets to these movies,1
28989,2377,stop buying tickets to these movies,1
28995,2379,wastes an exceptionally good idea .,1
29012,2379,wastes,1
29013,2380,Conforms itself with creating a game of ` who 's who ' ... where the characters ' moves are often more predictable than their consequences .,1
29017,2380,a game of ` who 's who ' ... where the characters ' moves are often more predictable than their consequences,1
29030,2380,where the characters ' moves are often more predictable than their consequences,1
29031,2380,the characters ' moves are often more predictable than their consequences,1
29043,2380,are often more predictable than their consequences,1
29044,2380,more predictable than their consequences,1
29045,2380,predictable than their consequences,1
29051,2381,A different and emotionally reserved type,1
29054,2381,a film less,1
29056,2381,refracting all of World War II through the specific conditions of one man,1
29077,2381,refracting,1
29100,2382,I hated myself in the morning .,1
29152,2382,hated myself in the morning .,1
29153,2382,hated,1
29156,2387,a terribly obvious melodrama and rough-hewn vanity project,1
29163,2387,melodrama and rough-hewn vanity project,1
29168,2387,and rough-hewn vanity project,1
29169,2387,rough-hewn vanity project,1
29180,2387,vanity project,1
29181,2388,the movie tries to make sense of its title character,1
29193,2388,there remains a huge gap between the film 's creepy,1
29199,2388,huge gap,1
29202,2388,gap,1
29209,2388,the film 's creepy,1
29216,2388,clean-cut Dahmer -LRB- Jeremy Renner -RRB- and fiendish acts that no amount of earnest textbook psychologizing can bridge .,1
29217,2388,clean-cut Dahmer,1
29219,2388,acts that no amount of earnest textbook psychologizing can bridge .,1
29223,2388,that no amount of earnest textbook psychologizing can bridge,1
29249,2388,no amount of earnest textbook psychologizing can bridge,1
29250,2391,Sometimes makes less sense than the Bruckheimeresque American action flicks it emulates .,1
29251,2391,makes less sense than the Bruckheimeresque American action flicks it emulates .,1
29253,2391,makes less sense than the Bruckheimeresque American action flicks it emulates,1
29254,2391,less sense than the Bruckheimeresque American action flicks it emulates,1
29255,2391,than the Bruckheimeresque American action flicks it emulates,1
29257,2393,derivative and hammily acted .,1
29262,2393,derivative and hammily,1
29263,2394,is unconvincing soap opera that Tornatore was right to cut .,1
29268,2394,is unconvincing soap opera that Tornatore was right to cut,1
29270,2394,unconvincing,1
29292,2394,soap opera that Tornatore was right to cut,1
29323,2397,confines himself to shtick and sentimentality --,1
29324,2397,confines himself to shtick and sentimentality,1
29325,2397,shtick and sentimentality,1
29326,2397,the one bald and the other sloppy,1
29327,2397,the other sloppy,1
29328,2397,other sloppy,1
29329,2398,a very old-school kind,1
29330,2399,Hollywood horror,1
29331,2400,The usual movie rah-rah,1
29334,2403,banal bore the preachy Circuit turns out to be,1
29344,2403,banal bore,1
29346,2403,banal,1
29349,2403,the preachy,1
29350,2404,It would be disingenuous to call Reno a great film,1
29352,2404,would be disingenuous to call Reno a great film,1
29354,2404,be disingenuous to call Reno a great film,1
29356,2404,disingenuous to call Reno a great film,1
29376,2405,By-the-numbers yarn .,1
29381,2406,avoids the obvious,1
29382,2408,Cruel and,1
29383,2408,inhuman,1
29384,2409,The only fun part of the movie is playing the obvious game .,1
29385,2409,The only fun part of the movie,1
29387,2409,playing the obvious game,1
29401,2410,yet also decidedly uncinematic,1
29422,2410,also decidedly uncinematic,1
29485,2410,decidedly uncinematic,1
29489,2410,uncinematic,1
29490,2412,Has lost some of the dramatic conviction that underlies the best of comedies ...,1
29503,2412,lost some of the dramatic conviction that underlies the best of comedies,1
29505,2413,watches his own appearance on Letterman with a clinical eye,1
29506,2413,even though the reality is anything but,1
29508,2415,soft-porn,1
29509,2416,you 're far better served by the source material .,1
29512,2416,'re far better served by the source material,1
29532,2418,proves you wrong on both counts,1
29553,2418,you wrong on both counts,1
29554,2418,wrong on both counts,1
29555,2419,told by countless filmmakers,1
29584,2419,other hyphenate American young men struggling to balance conflicting cultural messages,1
29586,2419,struggling to balance conflicting cultural messages,1
29587,2419,conflicting,1
29592,2421,Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?,1
29596,2421,would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?,1
29617,2421,would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects,1
